EFF_DATE,FIX_ID,ICAO_REGION_CODE,STATE_CODE,COUNTRY_CODE,NAV_ID,NAV_TYPE,BEARING,DISTANCE
2025/02/20,PYPER,K1,WA,US,GEG,VORTAC,59.1,16.92
2025/02/20,PYRAM,K2,NV,US,FMG,VORTAC,332.0,22.19
2025/02/20,PYRAM,K2,NV,US,HZN,VORTAC,286.0,
2025/02/20,PYRAN,K4,TX,US,MFE,VOR/DME,168.17,7.33
2025/02/20,PYRAS,K2,CA,US,MZB,VORTAC,277.76,55.89
2025/02/20,PYRAS,K2,CA,US,NUC,TACAN,56.0,18.0
2025/02/20,PYRAS,K2,CA,US,OCN,VORTAC,246.95,42.26
2025/02/20,PYRAS,K2,CA,US,SLI,VORTAC,179.19,39.79
2025/02/20,PYRAT,K5,OH,US,AIR,VOR/DME,223.96,35.92
2025/02/20,PYRAT,K5,OH,US,JPU,VOR/DME,39.6,7.18
2025/02/20,PYRAT,K5,OH,US,ZZV,VOR/DME,136.39,
2025/02/20,PYRET,K5,MI,US,BZB,LOC,33.19,23.63
2025/02/20,PYRIT,K2,AZ,US,INW,VORTAC,115.36,18.11
2025/02/20,PYRIT,K2,AZ,US,ZUN,VORTAC,251.47,67.2
2025/02/20,QAGDO,K1,ID,US,TWF,VORTAC,346.02,14.2
2025/02/20,QATSA,K3,ND,US,DIK,VORTAC,244.85,25.0
2025/02/20,QEPRO,K7,FL,US,VKZ,VOR/DME,18.23,17.83
2025/02/20,QESCA,K5,WI,US,EAU,VORTAC,341.38,43.07
2025/02/20,QEWTI,K2,CA,US,FUL,LOC,,5.65
2025/02/20,QFOOT,K4,TX,US,SAT,VORTAC,238.0,41.0
2025/02/20,QIRQU,K3,NE,US,LNK,VORTAC,5.0,10.0
2025/02/20,QITXO,K4,AR,US,LIT,VORTAC,89.28,12.0
2025/02/20,QIZZA,K6,VA,US,NGU,TACAN,310.06,8.33
2025/02/20,QNDRY,K2,CO,US,RLG,VOR/DME,184.0,8.0
2025/02/20,QOPRI,PA,AK,US,DLG,VOR/DME,105.0,10.0
2025/02/20,QUAAK,K7,MS,US,GLH,LOC,0.84,
2025/02/20,QUAAK,K7,MS,US,GLH,VOR/DME,,3.17
2025/02/20,QUADZ,K4,TX,US,MAF,VORTAC,46.76,17.0
2025/02/20,QUAIL,K2,CO,US,FQF,VORTAC,127.0,34.55
2025/02/20,QUAIL,K2,CO,US,HGO,VOR/DME,311.62,35.5
2025/02/20,QUAKK,K2,CA,US,ILA,VORTAC,105.0,61.0
2025/02/20,QUAKK,K2,CA,US,LIN,VOR/DME,350.0,
2025/02/20,QUALE,K6,PA,US,LRP,VOR/DME,139.42,3.44
2025/02/20,QUALM,K3,MO,US,JL,NDB,257.2,
2025/02/20,QUALM,K3,MO,US,SGF,VORTAC,257.41,45.58
2025/02/20,QUANT,K4,TX,US,RND,VORTAC,326.0,5.6
2025/02/20,QUARY,K6,PA,US,JST,VOR/DME,266.0,25.0
2025/02/20,QUAYS,K4,TX,US,NOG,TACAN,121.0,6.0
2025/02/20,QUAZR,K7,FL,US,ORL,VORTAC,179.0,42.0
2025/02/20,QUBEE,K5,MI,US,LAN,LOC,95.62,16.29
2025/02/20,QUENE,K6,NY,US,PZV,LOC,135.85,10.3
2025/02/20,QUERY,K1,MT,US,BZN,VOR/DME,186.2,38.54
2025/02/20,QUERY,K1,MT,US,DLN,VOR/DME,75.69,
2025/02/20,QUEST,K5,WI,US,DBQ,VORTAC,343.65,
2025/02/20,QUEST,K5,WI,US,ODI,VORTAC,149.0,43.18
2025/02/20,QUIBL,K7,MS,US,CBM,VORTAC,293.0,31.0
2025/02/20,QUICK,K7,TN,US,VXV,VORTAC,225.0,10.34
2025/02/20,QUIDS,K7,GA,US,CGW,LOC,201.7,
2025/02/20,QUIDS,K7,GA,US,GQO,DME,,11.98
2025/02/20,QUIET,K2,CO,US,JNC,VOR/DME,47.57,
2025/02/20,QUIKK,K2,AZ,US,TUS,VORTAC,295.0,22.0
2025/02/20,QUILL,K7,FL,US,SZW,VORTAC,287.71,11.79
2025/02/20,QUILT,K6,VA,US,HPW,VORTAC,3.49,7.0
2025/02/20,QUILT,K6,VA,US,RIC,VORTAC,118.74,
2025/02/20,QUINT,K1,WA,US,EAT,VOR/DME,117.0,16.63
2025/02/20,QUINT,K1,WA,US,EPH,VORTAC,222.75,22.11
2025/02/20,QUINT,K1,WA,US,MWH,VOR/DME,252.66,24.21
2025/02/20,QUIRT,K1,WY,US,DNW,VOR/DME,266.55,12.15
2025/02/20,QUIRT,K1,WY,US,JAC,LOC,6.52,17.3
2025/02/20,QUIRT,K1,WY,US,JAC,VOR/DME,6.6,
2025/02/20,QUNCY,K7,FL,US,LBV,VORTAC,312.38,
2025/02/20,QUNCY,K7,FL,US,RSW,VORTAC,15.64,31.22
2025/02/20,QUNIE,K5,IL,US,ALN,LOC,114.37,13.01
2025/02/20,QUNIE,K5,IL,US,TOY,VORTAC,47.93,
2025/02/20,QUNTN,K2,CA,US,OCN,VORTAC,230.0,18.0
2025/02/20,QUOTA,K5,IL,US,SPI,VORTAC,40.53,19.0
2025/02/20,QURTT,K2,CA,US,BLH,VORTAC,175.0,24.0
2025/02/20,QURTZ,K2,AZ,US,PXR,VORTAC,70.0,60.0
2025/02/20,QUTIE,K4,TX,US,RVZ,LOC,177.64,3.94
2025/02/20,QUTOP,K2,CO,US,CHE,VOR/DME,116.0,17.0
2025/02/20,QUVQU,PA,AK,US,SCC,LOC,58.04,16.31
2025/02/20,QUVQU,PA,AK,US,SCC,VOR/DME,58.06,16.0
2025/02/20,QUWED,K7,NC,US,VKQ,LOC,2.97,8.55
2025/02/20,QWAIL,K4,TX,US,DLF,VORTAC,133.0,13.0
2025/02/20,QWERK,K2,AZ,US,IWA,VORTAC,80.0,5.0
2025/02/20,QWEST,K6,DE,US,DQO,VORTAC,25.93,
2025/02/20,QWEST,K6,DE,US,MXE,VORTAC,151.05,
2025/02/20,QWEST,K6,DE,US,OOD,VORTAC,321.01,
2025/02/20,QWEST,K6,DE,US,VII,LOC,267.47,16.23
2025/02/20,QWIKK,K2,CA,US,ENI,VORTAC,,20.07
2025/02/20,QWIKK,K2,CA,US,UKI,LOC,335.33,16.47
2025/02/20,QWILT,K3,NE,US,MCK,VOR/DME,256.28,18.47
2025/02/20,RAALF,K6,CT,US,JFK,VOR/DME,60.0,59.96
2025/02/20,RAALF,K6,CT,US,ORW,VOR/DME,260.67,38.75
2025/02/20,RAAMZ,K2,UT,US,HIF,TACAN,250.0,12.0
2025/02/20,RABAT,PH,HI,US,ITO,VORTAC,325.0,71.5
2025/02/20,RABAT,PH,HI,US,OGG,VORTAC,85.18,50.47
2025/02/20,RABBO,K5,MI,US,APN,VORTAC,312.46,25.85
2025/02/20,RABBT,K5,IN,US,FWA,VORTAC,335.25,29.65
2025/02/20,RABBT,K5,IN,US,GSH,VORTAC,107.63,23.88
2025/02/20,RABEE,K5,WI,US,GRB,VORTAC,129.88,26.17
2025/02/20,RABET,K2,CO,US,CHE,VOR/DME,96.0,44.0
2025/02/20,RABET,K2,CO,US,RLG,VOR/DME,355.0,
2025/02/20,RABIE,K6,VA,US,NTU,TACAN,223.0,6.0
2025/02/20,RABIT,K7,AL,US,MGM,VORTAC,334.0,44.0
2025/02/20,RABOD,K4,TX,US,MFE,VOR/DME,125.0,6.5
2025/02/20,RABOW,K7,TN,US,BNA,VORTAC,97.03,60.0
2025/02/20,RABOY,K2,AZ,US,SJN,VORTAC,283.0,10.0
2025/02/20,RABRE,K2,CA,US,OCN,VORTAC,83.0,20.0
2025/02/20,RABVE,K6,DE,US,ENO,VORTAC,169.73,19.0
2025/02/20,RACEL,K4,LA,US,HUM,LOC,359.33,
2025/02/20,RACEL,K4,LA,US,RQR,VOR/DME,189.0,
2025/02/20,RACEL,K4,LA,US,TBD,VOR/DME,52.04,10.98
2025/02/20,RACEN,K5,IN,US,UZK,LOC,49.56,12.89
2025/02/20,RACEN,K5,IN,US,VHP,VORTAC,70.84,
2025/02/20,RACER,K2,CO,US,EKR,VOR/DME,264.47,44.18
2025/02/20,RACER,K2,CO,US,JNC,VOR/DME,341.22,63.0
2025/02/20,RACES,K2,NV,US,BLD,VORTAC,287.13,
2025/02/20,RACES,K2,NV,US,LAS,VORTAC,82.41,8.15
2025/02/20,RACEY,K6,CT,US,CMK,VOR/DME,76.76,19.33
2025/02/20,RACEY,K6,CT,US,PWL,VOR/DME,151.0,
2025/02/20,RACGO,K2,UT,US,OGD,VORTAC,330.95,10.0
2025/02/20,RACKE,K7,FL,US,HST,TACAN,236.0,20.0
2025/02/20,RACKI,K6,PA,US,BWZ,VOR/DME,301.71,
2025/02/20,RACKI,K6,PA,US,LVZ,VORTAC,171.89,16.44
2025/02/20,RACKS,K2,NM,US,CME,VORTAC,196.4,
2025/02/20,RACKS,K2,NM,US,ROW,LOC,,17.79
2025/02/20,RACNO,K7,FL,US,RSW,VORTAC,62.62,17.56
2025/02/20,RACNO,K7,FL,US,SRQ,VOR/DME,132.12,72.3
2025/02/20,RACOO,K6,PA,US,LXB,LOC,280.94,
2025/02/20,RACOO,K6,PA,US,MMJ,DME,,9.05
2025/02/20,RACOT,K6,VA,US,FJQ,LOC,,6.25
2025/02/20,RACRR,K5,IN,US,PKI,LOC,349.91,13.31
2025/02/20,RACYR,K5,IN,US,OOM,VORTAC,263.87,13.42
2025/02/20,RACYR,K5,IN,US,VHP,VORTAC,209.47,48.8
2025/02/20,RADDS,K6,DE,US,SIE,VORTAC,215.84,30.0
2025/02/20,RADDY,K1,WA,US,OLM,VORTAC,64.3,57.21
2025/02/20,RADDY,K1,WA,US,SEA,VORTAC,104.45,39.0
2025/02/20,RADDY,K1,WA,US,TCM,TACAN,81.03,39.54
2025/02/20,RADDY,K1,WA,US,YKM,VORTAC,283.82,
2025/02/20,RADEE,K6,PA,US,OOD,VORTAC,8.0,20.9
2025/02/20,RADGE,K6,VA,US,AML,VOR/DME,300.01,1.24
2025/02/20,RADIA,K6,VA,US,LYH,VOR/DME,351.99,21.53
2025/02/20,RADIA,K6,VA,US,ROA,VOR/DME,69.68,38.32
2025/02/20,RADIO,K2,CO,US,LAA,VOR/DME,237.74,85.73
2025/02/20,RADIO,K2,CO,US,PUB,VORTAC,168.0,36.33
2025/02/20,RADIO,K2,CO,US,TBE,VOR/DME,293.09,
2025/02/20,RADKY,PA,AK,US,CGL,NDB,134.81,
2025/02/20,RADKY,PA,AK,US,EEF,NDB,75.02,
2025/02/20,RADME,K7,AL,US,MAI,VORTAC,0.01,
2025/02/20,RADME,K7,AL,US,RRS,VORTAC,126.36,20.16
2025/02/20,RADME,K7,AL,US,SZW,VORTAC,306.9,49.69
2025/02/20,RADOM,K2,AZ,US,PXR,VORTAC,358.84,34.42
2025/02/20,RADOS,K2,CA,US,BLH,VORTAC,157.22,14.34
2025/02/20,RADOS,K2,CA,US,NYL,TACAN,342.0,43.0
2025/02/20,RADOY,K4,TX,US,VCT,VOR/DME,126.68,16.15
2025/02/20,RADYR,K2,NV,US,BLD,VORTAC,212.99,34.52
2025/02/20,RADYR,K2,NV,US,GFS,VORTAC,325.14,30.45
2025/02/20,RAECN,K4,TX,US,DAS,VORTAC,253.83,
2025/02/20,RAECN,K4,TX,US,IAH,VORTAC,28.34,9.15
2025/02/20,RAEFO,K7,NC,US,FAY,VOR/DME,271.0,25.0
2025/02/20,RAEFO,K7,NC,US,SDZ,VORTAC,149.05,18.24
2025/02/20,RAFFS,K2,CA,US,FIM,VORTAC,148.0,
2025/02/20,RAFFS,K2,CA,US,LAX,VORTAC,260.0,15.12
2025/02/20,RAFTO,K4,TX,US,LFK,VORTAC,81.59,35.48
2025/02/20,RAFTR,K2,CO,US,ASE,LOC,330.63,6.0
2025/02/20,RAGAR,K3,NE,US,EAR,VOR,355.0,
2025/02/20,RAGAR,K3,NE,US,GRI,VOR/DME,265.81,31.4
2025/02/20,RAGCO,K6,VA,US,HPW,VORTAC,251.69,4.16
2025/02/20,RAGCO,K6,VA,US,RIC,VORTAC,162.67,
2025/02/20,RAGER,K6,NY,US,HNK,VOR/DME,159.48,
2025/02/20,RAGER,K6,NY,US,HUO,VOR/DME,314.4,17.33
2025/02/20,RAGER,K6,NY,US,LVZ,VORTAC,72.93,39.28
2025/02/20,RAGES,PA,AK,US,AKN,VORTAC,295.01,59.16
2025/02/20,RAGES,PA,AK,US,DLG,VOR/DME,10.63,24.57
2025/02/20,RAGGS,K2,CA,US,OAK,VOR/DME,347.0,45.09
2025/02/20,RAGGS,K2,CA,US,SAC,VORTAC,257.11,28.59
2025/02/20,RAGGY,K6,MD,US,ISU,LOC,10.64,21.1
2025/02/20,RAGUE,K5,KY,US,EWO,VOR/DME,132.0,19.0
2025/02/20,RAHAM,K7,,TC,GTK,VORTAC,324.88,81.26
2025/02/20,RAHAM,K7,,TC,PVN,VOR/DME,16.85,36.56
2025/02/20,RAHKY,K2,CA,US,AVE,VOR/DME,221.27,57.81
2025/02/20,RAHKY,K2,CA,US,VBG,TACAN,309.0,30.0
2025/02/20,RAHNN,K5,IL,US,DPA,VOR/DME,176.33,
2025/02/20,RAHNN,K5,IL,US,FJU,LOC,224.5,
2025/02/20,RAHNN,K5,IL,US,GCO,DME,,31.6
2025/02/20,RAIDS,K4,TX,US,OND,LOC,86.96,19.04
2025/02/20,RAILE,K2,CA,US,ILA,VORTAC,57.23,28.06
2025/02/20,RAILE,K2,CA,US,LHM,LOC,331.31,18.06
2025/02/20,RAILS,K5,IL,US,AXC,VORTAC,307.64,
2025/02/20,RAILS,K5,IL,US,SPI,VORTAC,45.57,20.0
2025/02/20,RAINE,K5,MI,US,PMM,VOR/DME,281.95,18.18
2025/02/20,RAINS,P,OP,US,OAK,VOR/DME,218.84,59.1
2025/02/20,RAIZE,K3,MN,US,INL,LOC,132.91,
2025/02/20,RAIZE,K3,MN,US,INL,VOR/DME,129.18,7.5
2025/02/20,RAJAY,MY,,BS,VKZ,VOR/DME,107.75,110.19
2025/02/20,RAJAY,MY,,BS,ZBV,VOR/DME,115.61,64.83
2025/02/20,RAJAY,MY,,BS,ZQA,VOR/DME,298.4,43.49
2025/02/20,RAJKO,K2,NV,US,BAM,VORTAC,238.23,18.46
2025/02/20,RAKET,K6,CT,US,HFD,VOR/DME,96.37,
2025/02/20,RAKET,K6,CT,US,ORW,VOR/DME,338.0,9.0
2025/02/20,RAKIN,K7,MS,US,MCB,VORTAC,16.65,
2025/02/20,RAKIN,K7,MS,US,MHZ,VORTAC,134.22,16.54
2025/02/20,RAKOC,K4,TX,US,PRX,VOR/DME,262.79,10.0
2025/02/20,RALLS,K4,TX,US,LBB,VORTAC,75.37,28.82
2025/02/20,RALLS,K4,TX,US,PVW,VOR/DME,122.0,
2025/02/20,RALLY,K7,SC,US,UZA,OM,196.23,6.61
2025/02/20,RALOC,K6,VA,US,JLS,LOC,230.91,
2025/02/20,RAMBO,K6,CT,US,HFD,VOR/DME,40.37,10.82
2025/02/20,RAMBO,K6,CT,US,ORW,VOR/DME,320.91,24.54
2025/02/20,RAMBO,K6,CT,US,PUT,VOR/DME,265.0,28.12
2025/02/20,RAMKE,K6,VA,US,SZK,LOC,252.25,9.94
2025/02/20,RAMMS,K2,CO,US,DVV,VORTAC,314.0,45.69
2025/02/20,RAMMS,K2,CO,US,GLL,VOR/DME,256.09,
2025/02/20,RAMMS,K2,CO,US,LAR,VOR/DME,142.42,55.17
2025/02/20,RAMMY,K5,MI,US,FNT,VORTAC,192.0,5.0
2025/02/20,RAMON,K2,CA,US,NKX,TACAN,38.0,13.0
2025/02/20,RAMPA,PA,AK,US,ENN,VORTAC,316.49,50.65
2025/02/20,RAMPA,PA,AK,US,FAI,VORTAC,286.0,57.65
2025/02/20,RAMPA,PA,AK,US,TAL,VOR/DME,59.04,
2025/02/20,RAMPE,K4,OK,US,END,VORTAC,169.0,15.0
2025/02/20,RAMRE,K2,NV,US,FMG,VORTAC,166.57,30.0
2025/02/20,RAMSY,K2,AZ,US,IGM,VOR/DME,104.21,45.0
2025/02/20,RANCK,K2,CA,US,PXN,VORTAC,228.74,17.32
2025/02/20,RANCK,K2,CA,US,SJC,VOR/DME,122.97,
2025/02/20,RANCK,K2,CA,US,SNS,VORTAC,83.0,24.55
2025/02/20,RANDA,K7,GA,US,VAD,TACAN,4.08,16.0
2025/02/20,RANDE,K6,WV,US,EKN,VORTAC,324.84,
2025/02/20,RANDE,K6,WV,US,HVQ,VOR/DME,37.02,82.73
2025/02/20,RANDE,K6,WV,US,JPU,VOR/DME,86.89,28.09
2025/02/20,RANDI,K5,IL,US,OBK,VOR/DME,186.96,
2025/02/20,RANDI,K5,IL,US,OYG,LOC,272.97,1.94
2025/02/20,RANDO,K5,WI,US,BAE,VOR/DME,302.18,39.35
2025/02/20,RANDO,K5,WI,US,DLL,VORTAC,94.0,32.3
2025/02/20,RANDO,K5,WI,US,MSN,VORTAC,30.71,
2025/02/20,RANDS,K2,CA,US,NID,TACAN,192.0,18.0
2025/02/20,RANDY,K4,TX,US,DHK,TACAN,102.0,40.0
2025/02/20,RANEY,K1,MT,US,BZN,VOR/DME,186.2,17.59
2025/02/20,RANEY,K1,MT,US,HIA,VOR/DME,102.0,
2025/02/20,RANGO,K2,CA,US,ILA,VORTAC,57.23,44.32
2025/02/20,RANGO,K2,CA,US,SAC,VORTAC,6.0,
2025/02/20,RANGY,K6,ME,US,BGR,VORTAC,287.93,77.21
2025/02/20,RANGY,K6,ME,US,ENE,VOR/DME,15.0,82.71
2025/02/20,RANKK,K1,WY,US,BOY,VOR/DME,27.74,33.74
2025/02/20,RANKK,K1,WY,US,RLY,VOR/DME,112.06,10.0
2025/02/20,RANLE,K7,FL,US,NGS,TACAN,172.0,2.0
2025/02/20,RANMO,PA,AK,US,JOH,VOR/DME,289.0,25.0
2025/02/20,RANND,PA,AK,US,SPY,NDB/DME,135.74,13.99
2025/02/20,RANOC,K7,AL,US,MGM,VORTAC,338.49,21.0
2025/02/20,RANOY,K2,NM,US,GUP,VORTAC,305.0,9.0
2025/02/20,RANSO,K3,KS,US,DDC,VORTAC,358.15,
2025/02/20,RANSO,K3,KS,US,GLD,VORTAC,102.1,93.03
2025/02/20,RANSO,K3,KS,US,HYS,VORTAC,247.42,29.17
2025/02/20,RAPEE,PA,AK,US,EAF,LOC,140.19,
2025/02/20,RAPEE,PA,AK,US,EIL,TACAN,139.18,4.0
2025/02/20,RAPKE,K2,NM,US,CVS,TACAN,,12.0
2025/02/20,RAPKE,K2,NM,US,OVI,LOC,308.01,
2025/02/20,RAPLE,K2,CA,US,EDW,VORTAC,236.0,24.7
2025/02/20,RAPME,K7,NC,US,NCA,TACAN,42.0,5.0
2025/02/20,RAPPR,K,OA,US,GTK,VORTAC,285.81,85.09
2025/02/20,RAPPR,K,OA,US,PVN,VOR/DME,246.68,25.16
2025/02/20,RAPPS,K7,,BS,ZFP,VOR/DME,5.51,30.0
2025/02/20,RAPTR,K6,VA,US,LFI,TACAN,92.9,41.53
2025/02/20,RAPVY,K7,NC,US,FAY,VOR/DME,131.19,31.2
2025/02/20,RAPYU,PA,AK,US,JOH,VOR/DME,279.0,25.0
2025/02/20,RARAC,K1,ID,US,TWF,VORTAC,346.02,9.2
2025/02/20,RARES,K1,OR,US,OTH,VOR/DME,8.36,16.0
2025/02/20,RARES,K1,OR,US,RBG,VOR/DME,294.58,
2025/02/20,RAROC,K2,NV,US,FMG,VORTAC,313.71,29.05
2025/02/20,RARVY,K7,NC,US,GSO,VORTAC,18.0,24.09
2025/02/20,RASAE,K7,FL,US,MLB,VOR/DME,163.92,65.32
2025/02/20,RASAE,K7,FL,US,PBI,VORTAC,354.43,25.42
2025/02/20,RASCL,K3,KS,US,ICT,VORTAC,291.0,35.0
2025/02/20,RASHE,K6,PA,US,HAR,VORTAC,320.67,34.58
2025/02/20,RASHE,K6,PA,US,JST,VOR/DME,74.0,58.59
2025/02/20,RASHE,K6,PA,US,PSB,VORTAC,142.01,21.42
2025/02/20,RASHE,K6,PA,US,RAV,VORTAC,290.14,48.31
2025/02/20,RASHE,K6,PA,US,SEG,VOR/DME,267.08,
2025/02/20,RASKY,K6,VA,US,NGU,TACAN,277.01,1.7
2025/02/20,RASLN,K7,SC,US,CLT,VOR/DME,129.88,40.01
2025/02/20,RASLN,K7,SC,US,CTF,VOR/DME,359.23,
2025/02/20,RASLN,K7,SC,US,FLO,VORTAC,320.89,46.44
2025/02/20,RASPY,K1,WA,US,PSC,VOR/DME,36.83,6.0
2025/02/20,RASTT,K5,WI,US,BAE,VOR/DME,225.51,23.0
2025/02/20,RASTT,K5,WI,US,MSN,VORTAC,117.05,
2025/02/20,RATDO,K7,SC,US,CHS,VORTAC,107.0,18.0
2025/02/20,RATEL,K3,MN,US,FOW,VOR/DME,260.0,
2025/02/20,RATEL,K3,MN,US,MKT,DME,,4.41
2025/02/20,RATEL,K3,MN,US,MKT,LOC,154.57,
2025/02/20,RATLR,K1,ID,US,MUO,TACAN,115.0,12.0
2025/02/20,RATOC,K7,GA,US,DBN,LOC,200.31,12.13
2025/02/20,RATOY,K7,FL,US,DIZ,LOC,5.47,25.0
2025/02/20,RATPE,K7,MS,US,CBM,VORTAC,322.0,5.8
2025/02/20,RATPK,K2,NV,US,MMM,VORTAC,198.85,29.27
2025/02/20,RATTL,K,OA,US,GTK,VORTAC,310.68,64.27
2025/02/20,RATTL,K,OA,US,PVN,VOR/DME,41.61,13.88
2025/02/20,RATTY,K7,NC,US,RDU,LOC,234.14,12.51
2025/02/20,RATZZ,K1,OR,US,LTJ,VOR/DME,200.68,
2025/02/20,RATZZ,K1,OR,US,UBG,VOR/DME,84.76,50.1
2025/02/20,RAVAC,PA,AK,US,FYU,VORTAC,55.99,11.0
2025/02/20,RAVCO,K1,WY,US,JAC,VOR/DME,188.25,5.75
2025/02/20,RAVEN,K3,KS,US,DDC,LOC,325.82,
2025/02/20,RAVEN,K3,KS,US,DDC,VORTAC,281.4,
2025/02/20,RAVES,K5,OH,US,AIR,VOR/DME,247.0,
2025/02/20,RAVES,K5,OH,US,JPU,VOR/DME,324.48,17.04
2025/02/20,RAVON,K2,CA,US,PDZ,VORTAC,29.9,14.45
2025/02/20,RAVON,K2,CA,US,POM,VORTAC,73.28,23.02
2025/02/20,RAWER,K1,OR,US,BTG,VORTAC,174.63,31.91
2025/02/20,RAWER,K1,OR,US,UBG,VOR/DME,111.12,10.51
2025/02/20,RAWIN,K5,IL,US,BMI,LOC,290.88,0.49
2025/02/20,RAWLS,K5,OH,US,DJB,VOR/DME,,5.81
2025/02/20,RAWLS,K5,OH,US,LQG,LOC,253.0,
2025/02/20,RAXUE,K3,MN,US,INL,VOR/DME,153.29,15.25
2025/02/20,RAYCE,K7,SC,US,LMJ,LOC,38.22,
2025/02/20,RAYCE,K7,SC,US,SPA,VORTAC,269.84,9.41
2025/02/20,RAYCO,K2,AZ,US,TUS,VORTAC,245.0,8.0
2025/02/20,RAYEE,K6,MD,US,AML,VOR/DME,40.0,
2025/02/20,RAYEE,K6,MD,US,DCA,VOR/DME,319.01,19.64
2025/02/20,RAYEE,K6,MD,US,MRB,VORTAC,136.5,29.67
2025/02/20,RAYMA,K4,TX,US,PKQ,LOC,176.26,16.94
2025/02/20,RAYMD,PA,AK,US,HBT,NDB/DME,20.74,20.01
2025/02/20,RAYME,K2,CO,US,AKO,VOR/DME,298.55,36.88
2025/02/20,RAYME,K2,CO,US,SNY,VOR/DME,215.92,
2025/02/20,RAYMN,K2,CO,US,JNC,VOR/DME,18.4,18.67
2025/02/20,RAYMO,K4,TX,US,BRO,VORTAC,329.15,36.59
2025/02/20,RAYMO,K4,TX,US,HRL,VOR/DME,359.72,15.74
2025/02/20,RAYMO,K4,TX,US,MFE,VOR/DME,50.95,38.1
2025/02/20,RAYMY,K6,NH,US,CON,VOR/DME,130.0,22.51
2025/02/20,RAYMY,K6,NH,US,ENE,VOR/DME,242.08,30.95
2025/02/20,RAYNE,K4,LA,US,LFT,VORTAC,278.0,15.83
2025/02/20,RAYNE,K4,LA,US,LLA,VOR/DME,3.0,35.02
2025/02/20,RAYOK,K3,MO,US,UIN,LOC,218.31,
2025/02/20,RAYOK,K3,MO,US,UIN,TACAN,,7.0
2025/02/20,RAYOP,K4,LA,US,MCB,VORTAC,173.36,65.42
2025/02/20,RAYOP,K4,LA,US,ONW,LOC,16.48,12.91
2025/02/20,RAYOP,K4,LA,US,RQR,VOR/DME,68.4,
2025/02/20,RAYYY,K5,IL,US,OBK,VOR/DME,196.77,
2025/02/20,RAYYY,K5,IL,US,SXH,LOC,272.86,4.75
2025/02/20,RAYZE,K6,VA,US,ISU,LOC,10.64,14.56
2025/02/20,RAZEL,K2,,FM,YP,NDB/DME,254.12,12.0
2025/02/20,RAZOJ,K4,LA,US,BTR,LOC,313.47,6.91
2025/02/20,RAZOJ,K4,LA,US,LSU,VORTAC,14.98,
2025/02/20,RAZRS,K4,AR,US,FSM,VORTAC,75.0,25.05
2025/02/20,RAZZR,K6,ME,US,AUG,VOR/DME,141.16,10.81
2025/02/20,RAZZR,K6,ME,US,BGR,VORTAC,238.66,
2025/02/20,RAZZZ,K6,VA,US,CSN,VORTAC,339.01,
2025/02/20,RAZZZ,K6,VA,US,ESL,VOR/DME,103.0,37.29
2025/02/20,RBNSN,K4,TX,US,ANT,LOC,307.6,18.66
2025/02/20,RBNSN,K4,TX,US,SAT,VORTAC,282.63,
2025/02/20,RBNSN,K4,TX,US,STV,VORTAC,174.59,28.44
2025/02/20,RBRTS,K2,CA,US,BIH,VOR/DME,296.84,
2025/02/20,RBRTS,K2,CA,US,MVA,VORTAC,203.79,63.57
2025/02/20,RCHEE,K2,CA,US,NSI,TACAN,358.36,42.06
2025/02/20,RCHEE,K2,CA,US,NTD,TACAN,206.0,15.0
2025/02/20,RCHLE,K6,VA,US,AML,VOR/DME,,2.3
2025/02/20,RCHLE,K6,VA,US,OSZ,LOC,190.65,
2025/02/20,RDBRD,K5,KY,US,IIU,VORTAC,196.77,
2025/02/20,RDBRD,K5,KY,US,RLI,LOC,170.4,17.37
2025/02/20,RDFLG,PA,AK,US,ORT,VORTAC,290.28,65.26
2025/02/20,RDUKE,K6,MA,US,LIP,LOC,150.18,2.16
2025/02/20,REABA,K7,TN,US,SSX,LOC,21.0,15.4
2025/02/20,REACH,K6,WV,US,CKB,VOR/DME,197.0,
2025/02/20,REACH,K6,WV,US,EKN,VORTAC,254.21,15.14
2025/02/20,READE,K6,VA,US,LYH,VOR/DME,92.55,
2025/02/20,READE,K6,VA,US,MOL,VOR/DME,139.73,
2025/02/20,READE,K6,VA,US,RIC,VORTAC,264.0,50.0
2025/02/20,READS,K5,OH,US,MFD,VORTAC,100.89,20.7
2025/02/20,REAKS,K7,GA,US,WRB,LOC,146.05,
2025/02/20,REAKS,K7,GA,US,WRB,TACAN,,12.0
2025/02/20,REAMY,K6,CT,US,MAD,VOR/DME,257.8,21.9
2025/02/20,REANS,K2,CA,US,HDF,VOR,6.16,
2025/02/20,REANS,K2,CA,US,POM,VORTAC,73.28,37.0
2025/02/20,REAPS,K1,ID,US,BYI,VOR/DME,326.09,36.37
2025/02/20,REAPS,K1,ID,US,HLE,NDB/DME,133.46,
2025/02/20,REAPS,K1,ID,US,PIH,VOR/DME,268.97,65.8
2025/02/20,REAPS,K1,ID,US,TWF,VORTAC,5.0,
2025/02/20,REBAE,K7,AL,US,MVC,VORTAC,95.19,13.3
2025/02/20,REBAS,K2,CA,US,SAU,VOR/DME,35.2,8.35
2025/02/20,REBAS,K2,CA,US,SFO,VOR/DME,341.62,19.26
2025/02/20,REBAS,K2,CA,US,SGD,VORTAC,165.0,14.31
2025/02/20,REBBA,K7,FL,US,CEW,VORTAC,99.0,33.16
